no_steps,drone_travel_distance,utilization
24698,163315.69196297365,0.11252598051124248
26435,165957.90305068134,0.10683437362083097
24847,164735.8413554069,0.11278356877423164
26474,166637.6539773186,0.10700435647553574
26928,164056.8889294187,0.10354154287977817
25579,166312.00899642386,0.1105203487235623
24845,166756.69571161884,0.11419467364325485
25372,164253.53508510021,0.11004913552998055
24796,167128.99514436277,0.11464886809700489
24897,165872.4656380288,0.11315285643517961
