strategy,scenario_id,drone_capacity,no_customers,total_time,A,drone_travel_distance,truck_travel_distance,X1,X2,utilization,avg_package_wait_time,avg_customer_wait_time,total_delay_time,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4
farthest_package_first_MPA,9,4,500,66453,66296,177827.56,15418.85,119737,79878,0.22,22460.85,22409.35,62520,237.07,288.58,89.0,0.61,0.41,0.46
farthest_package_first,0,1,50,4989,4909,51737.79,2666.5,6528,11248,0.57,1430.94,1378.4,6120,115.0,-10,-10,1.0,-10,-10
farthest_package_first,1,1,50,10686,10616,72293.4,2555.4,17167,15080,0.29,3404.91,3843.88,7920,304.4,289.0,-10,1.0,1.0,-10
farthest_package_first,2,1,50,14058,13978,68714.35,2669.4,15858,14012,0.29,3509.63,3648.18,7200,92.75,185.0,-10,1.0,1.0,-10
farthest_package_first,3,1,50,7588,7484,62617.33,2277.62,9976,12812,0.43,1974.27,1963.9,6600,547.0,272.0,-10,1.0,1.0,-10
farthest_package_first,4,1,50,4500,4427,51410.8,2663.82,6059,11324,0.62,1445.71,1404.52,6240,299.5,-10,-10,1.0,-10,-10
farthest_package_first,5,1,50,15737,15652,61939.03,2640.25,16908,13090,0.26,4499.31,4735.08,6960,441.6,-10,269.0,1.0,-10,1.0
farthest_package_first,6,1,50,9257,9160,72981.18,2172.82,17712,14564,0.27,3082.8,3210.16,7320,682.0,237.0,1176.5,1.0,1.0,1.0
farthest_package_first,7,1,50,11818,11706,70297.26,2737.84,15903,14646,0.31,3055.5,2912.08,7680,54.75,736.0,449.0,1.0,1.0,1.0
farthest_package_first,8,1,50,9342,9216,61323.96,3099.96,10961,12798,0.39,2307.3,2294.88,6720,1000.0,92.5,-10,1.0,1.0,-10
farthest_package_first,9,1,50,7410,7321,62338.44,2959.0,9873,13372,0.45,2131.3,2244.14,7200,28.67,225.0,215.0,1.0,1.0,1.0
farthest_package_first,0,1,100,43489,43403,141024.71,2646.48,67609,29108,0.14,18777.23,18328.22,15120,445.28,1519.0,790.5,1.0,1.0,1.0
farthest_package_first,1,1,100,35319,35225,140789.43,2508.64,67696,29532,0.15,16530.58,16847.43,15600,723.14,661.14,2332.67,1.0,1.0,1.0
farthest_package_first,2,1,100,42299,42199,143914.16,2630.99,69896,28908,0.14,17401.12,17291.27,14640,555.17,500.0,1973.25,1.0,1.0,1.0
farthest_package_first,3,1,100,32110,32039,132200.46,2031.3,61597,27978,0.15,14835.4,15506.23,14880,406.82,1060.0,2136.33,1.0,1.0,1.0
farthest_package_first,4,1,100,34594,34513,129481.84,2404.78,59455,26740,0.15,14615.98,14688.54,13920,480.78,140.0,2385.0,1.0,1.0,1.0
farthest_package_first,5,1,100,38233,38115,135090.67,2856.36,63618,27302,0.14,14998.22,15574.15,13920,1318.0,1828.5,-10,1.0,1.0,-10
farthest_package_first,6,1,100,39082,38983,141264.61,2495.48,67773,28762,0.14,16942.42,15602.33,14760,635.64,114.67,1574.5,1.0,1.0,1.0
farthest_package_first,7,1,100,40193,40112,138580.06,2271.2,66074,28256,0.14,16315.53,16570.84,14520,901.38,396.8,1966.0,1.0,1.0,1.0
farthest_package_first,8,1,100,37220,37119,138119.64,2586.48,64990,27492,0.14,16104.03,15971.25,13800,27.0,1971.0,313.0,1.0,1.0,1.0
farthest_package_first,9,1,100,45763,45641,153502.18,2681.72,76316,30456,0.13,18690.74,18512.29,15240,945.08,1437.25,2545.0,1.0,1.0,1.0
farthest_package_first,0,1,200,54550,54403,182586.91,6432.7,103596,48244,0.16,24021.65,24249.53,30240,220.22,497.73,1242.0,1.0,1.0,1.0
farthest_package_first,1,1,200,57013,56890,190347.13,6335.12,109901,49516,0.15,23898.84,23736.24,30720,342.43,769.0,1586.0,1.0,1.0,1.0
farthest_package_first,2,1,200,56670,56525,178594.68,8136.58,100334,46184,0.15,22633.11,22355.53,28560,449.67,977.14,574.5,1.0,1.0,1.0
farthest_package_first,3,1,200,60261,60114,170622.36,6280.9,95510,44798,0.16,22358.94,20847.31,27960,232.27,1146.4,1241.0,1.0,1.0,1.0
farthest_package_first,4,1,200,75498,75368,196094.31,6452.52,114016,50438,0.15,27053.48,26857.12,31080,531.58,923.25,990.62,1.0,1.0,1.0
farthest_package_first,5,1,200,54532,54403,172630.35,6314.12,96009,44282,0.15,21375.98,21519.1,27240,422.86,1379.5,1369.0,1.0,1.0,1.0
farthest_package_first,6,1,200,58563,58424,174526.28,7806.99,97458,45174,0.15,22181.01,21935.87,27960,501.16,91.5,1680.5,1.0,1.0,1.0
farthest_package_first,7,1,200,51198,51068,179422.64,5810.8,101331,46970,0.15,22205.71,21936.12,29280,366.5,679.62,891.0,1.0,1.0,1.0
farthest_package_first,8,1,200,61305,61171,178365.37,6031.22,100295,46170,0.15,23051.48,23406.78,28560,365.11,950.43,2193.5,1.0,1.0,1.0
farthest_package_first,9,1,200,65056,64937,185223.38,6306.67,105383,47910,0.15,23710.95,23816.75,29640,391.21,472.88,893.5,1.0,1.0,1.0
farthest_package_first,0,1,500,112123,111963,293624.08,13954.83,201280,104296,0.17,45877.38,46765.11,75600,166.47,351.62,918.18,1.0,1.0,1.0
farthest_package_first,1,1,500,113085,112987,282527.17,14038.29,192104,100766,0.17,44733.58,43056.41,73080,250.93,727.82,904.11,1.0,1.0,1.0
farthest_package_first,2,1,500,116504,116340,295711.13,15682.28,202461,104062,0.17,46561.02,46069.37,75120,370.52,468.68,1084.58,1.0,1.0,1.0
farthest_package_first,3,1,500,95172,95089,275217.52,16075.43,186223,97122,0.17,41749.4,41315.0,70200,203.14,563.6,1041.17,1.0,1.0,1.0
farthest_package_first,4,1,500,101430,101252,288154.92,14443.05,197390,103082,0.17,44720.57,45300.67,74880,348.05,596.3,1013.67,1.0,1.0,1.0
farthest_package_first,5,1,500,101218,101111,280434.11,16431.82,189393,99086,0.17,43825.13,44307.73,71640,302.0,623.85,689.12,1.0,1.0,1.0
farthest_package_first,6,1,500,99704,99596,279465.86,16185.93,190503,101210,0.18,44058.47,44098.14,73920,252.36,630.62,737.44,1.0,1.0,1.0
farthest_package_first,7,1,500,111616,111445,299165.06,14908.34,205125,104530,0.17,46935.6,46561.63,75240,331.61,702.33,1300.29,1.0,1.0,1.0
farthest_package_first,8,1,500,106392,106289,296996.25,16151.91,202262,103852,0.17,46985.06,47456.97,74760,266.56,644.17,1056.85,1.0,1.0,1.0
farthest_package_first,9,1,500,104293,104132,286284.17,15418.85,194094,101838,0.17,43021.35,43044.44,73800,334.67,619.27,943.71,1.0,1.0,1.0
farthest_package_first,0,2,50,1991,1900,32475.63,2666.5,3263,9333,0.95,995.41,978.46,6120,58.0,-10,-10,1.0,-10,-10
farthest_package_first,1,2,50,2137,2067,41009.42,2555.4,3856,11132,0.96,1147.58,1205.68,7080,109.5,37.33,-10,0.8,0.67,-10
farthest_package_first,2,2,50,2191,2086,39117.48,2669.4,3569,10349,0.97,1086.08,1074.5,6480,57.62,99.0,-10,0.69,0.67,-10
farthest_package_first,3,2,50,2025,1919,37431.35,2277.62,3531,10067,0.95,1048.45,1045.86,6360,279.0,5.0,-10,0.83,0.67,-10
farthest_package_first,4,2,50,1901,1828,31429.43,2663.82,3198,9224,0.96,982.23,975.66,6120,113.5,-10,-10,0.75,-10,-10
farthest_package_first,5,2,50,3572,3487,37430.97,2640.25,4585,10300,0.75,1231.66,1248.04,6600,257.4,-10,259.0,0.8,-10,0.75
farthest_package_first,6,2,50,2019,1933,41637.34,2172.82,3696,10721,0.97,1097.51,1094.34,6600,239.0,89.0,12.0,0.83,0.67,0.5
farthest_package_first,7,2,50,2279,2167,39884.84,2737.84,3832,10904,0.95,1134.77,1127.8,6960,132.0,264.0,22.0,0.88,0.83,0.5
farthest_package_first,8,2,50,2195,2087,37289.05,3099.96,3484,10049,0.96,1098.7,1052.3,6360,105.5,69.0,-10,0.75,0.67,-10
farthest_package_first,9,2,50,2148,2059,36729.97,2959.0,3556,10227,0.96,1076.12,1071.66,6600,106.67,22.0,460.0,0.67,0.67,0.75
farthest_package_first,0,2,100,23051,22953,89092.08,2646.48,31804,22139,0.23,7434.48,6977.2,13320,448.22,7.0,2181.0,0.67,0.67,0.75
farthest_package_first,1,2,100,17456,17366,91173.42,2508.64,33741,22684,0.22,6304.77,6474.11,13680,70.43,904.86,523.0,0.64,0.67,0.67
farthest_package_first,2,2,100,20569,20459,91314.76,2630.99,33287,21998,0.22,6632.07,6401.84,12960,47.17,72.0,186.75,0.58,0.67,0.56
farthest_package_first,3,2,100,14465,14394,81005.14,2031.3,26855,21324,0.26,4859.54,5264.18,13320,500.18,833.0,754.67,0.68,0.67,0.67
farthest_package_first,4,2,100,17089,17012,80644.4,2404.78,26059,20808,0.27,4982.46,5123.71,12840,522.0,4.5,410.0,0.72,0.67,0.5
farthest_package_first,5,2,100,20914,20795,88988.6,2856.36,31564,21517,0.23,5685.28,5985.58,12720,189.62,92.5,-10,0.62,0.67,-10
farthest_package_first,6,2,100,18256,18168,86739.43,2495.48,30508,21659,0.24,5953.5,5308.46,13080,266.36,614.33,3653.5,0.64,0.67,0.62
farthest_package_first,7,2,100,20791,20710,87291.93,2271.2,30340,21594,0.24,5997.88,6006.88,12960,631.12,512.0,1459.0,0.62,0.67,0.5
farthest_package_first,8,2,100,19696,19588,87718.53,2586.48,30803,21398,0.23,5977.64,5838.56,12720,757.5,3469.0,18.0,0.69,0.67,0.5
farthest_package_first,9,2,100,24447,24335,98436.03,2681.72,38826,22941,0.2,7332.36,7258.6,13200,136.62,6.5,1065.5,0.65,0.67,0.5
farthest_package_first,0,2,200,33370,33223,123913.76,6432.7,63910,38956,0.2,12530.42,12839.42,26760,570.61,722.18,127.25,0.69,0.67,0.56
farthest_package_first,1,2,200,35146,35020,127677.55,6335.12,66864,39228,0.2,12590.54,12482.8,26640,254.35,792.67,938.0,0.63,0.67,0.58
farthest_package_first,2,2,200,36115,35975,123755.87,8136.58,63020,37752,0.2,12013.97,11807.18,25560,269.39,365.14,173.5,0.61,0.67,0.5
farthest_package_first,3,2,200,36814,36664,116329.42,6280.9,58405,37257,0.21,11781.93,10892.88,25800,50.09,733.8,2910.5,0.64,0.67,0.69
farthest_package_first,4,2,200,49354,49224,136694.97,6452.52,72208,40235,0.19,15100.38,14736.04,26760,134.42,964.0,821.75,0.61,0.67,0.59
farthest_package_first,5,2,200,32869,32740,120040.69,6314.12,60539,37029,0.2,11568.82,11500.39,25200,143.79,1304.5,30.0,0.68,0.67,0.5
farthest_package_first,6,2,200,37336,37197,121082.58,7806.99,60829,37116,0.2,11868.83,11624.26,25200,147.11,102.0,550.5,0.61,0.67,0.5
farthest_package_first,7,2,200,35201,35068,130400.66,5810.8,68457,39123,0.19,12909.78,12608.61,26280,165.88,307.0,72.75,0.72,0.67,0.5
farthest_package_first,8,2,200,39024,38888,119418.68,6031.22,59848,37200,0.21,11636.34,11818.48,25440,88.5,286.71,1237.5,0.58,0.67,0.5
farthest_package_first,9,2,200,42531,42402,126094.98,6306.67,65064,38697,0.2,12396.57,12444.6,26280,125.37,768.62,747.75,0.66,0.67,0.56
farthest_package_first,0,2,500,81889,81725,214780.98,13954.83,144253,86000,0.2,30405.38,31024.69,65040,147.49,392.9,416.55,0.55,0.7,0.57
farthest_package_first,1,2,500,81346,81248,206024.02,14038.29,136546,84116,0.21,29398.9,28139.3,63960,348.1,292.82,549.11,0.6,0.67,0.53
farthest_package_first,2,2,500,85086,84922,216789.97,15682.28,145889,87425,0.2,31348.14,31019.11,66240,298.67,297.47,1639.17,0.66,0.68,0.56
farthest_package_first,3,2,500,69724,69639,206891.94,16075.43,137388,83674,0.2,28151.55,27897.82,63480,349.32,460.27,93.0,0.59,0.67,0.54
farthest_package_first,4,2,500,70016,69835,204883.97,14443.05,136745,85411,0.21,28652.92,29053.23,65400,427.36,530.78,293.17,0.6,0.68,0.52
farthest_package_first,5,2,500,77341,77232,215150.82,16431.82,143431,86182,0.2,30615.53,30950.23,65160,415.09,804.15,821.62,0.65,0.7,0.59
farthest_package_first,6,2,500,71815,71708,203526.33,16185.93,136512,85236,0.21,29059.71,29040.64,65400,192.7,542.9,181.0,0.63,0.68,0.56
farthest_package_first,7,2,500,78475,78304,216826.45,14908.34,145401,86466,0.2,30806.06,30508.64,65280,59.93,475.13,330.14,0.57,0.67,0.54
farthest_package_first,8,2,500,77509,77406,216465.86,16151.91,143979,86440,0.2,30746.92,31124.65,65280,338.31,835.94,599.69,0.61,0.67,0.54
farthest_package_first,9,2,500,79130,78969,216484.11,15418.85,144485,86572,0.2,29790.53,29763.72,65400,175.76,344.81,606.86,0.61,0.68,0.57
farthest_package_first,0,3,50,1721,1628,26166.93,2666.5,3061,8586,0.93,927.41,916.96,6000,0.0,-10,-10,0.5,-10,-10
farthest_package_first,1,3,50,1861,1781,30006.23,2555.4,3338,9438,0.94,981.74,1023.56,6480,16.5,195.0,-10,0.55,0.67,-10
farthest_package_first,2,3,50,2098,2009,30297.75,2669.4,3308,9470,0.95,997.62,973.9,6480,32.0,0.0,-10,0.75,0.33,-10
farthest_package_first,3,3,50,2052,1946,28837.98,2277.62,3424,9091,0.89,928.2,933.56,6240,41.67,523.0,-10,0.67,0.67,-10
farthest_package_first,4,3,50,1736,1647,26053.61,2663.82,3133,8689,0.92,925.83,914.5,6120,5.5,-10,-10,0.75,-10,-10
farthest_package_first,5,3,50,2287,2181,28236.04,2640.25,3209,9145,0.95,1057.86,1063.26,6360,41.6,-10,8.0,0.7,-10,0.5
farthest_package_first,6,3,50,2109,2013,33140.49,2172.82,3586,9758,0.91,985.39,998.42,6480,9.67,243.0,252.0,0.67,0.67,0.5
farthest_package_first,7,3,50,2075,1954,31359.0,2737.84,3366,9696,0.96,1016.31,1000.98,6600,166.0,58.0,57.0,0.75,0.5,0.5
farthest_package_first,8,3,50,2157,2023,27507.77,3099.96,3368,8957,0.89,992.86,975.42,6240,364.0,138.0,-10,0.75,0.5,-10
farthest_package_first,9,3,50,2086,2001,28198.94,2959.0,3523,9143,0.87,980.57,989.34,6360,63.67,0.0,707.0,0.83,0.33,0.5
farthest_package_first,0,3,100,12522,12424,61813.47,2646.48,15103,18827,0.42,3312.18,3032.49,12720,220.44,0.0,252.5,0.61,0.33,0.5
farthest_package_first,1,3,100,7846,7756,63653.63,2508.64,15109,18759,0.41,2561.53,2568.3,12480,37.57,0.0,284.67,0.57,0.33,0.5
farthest_package_first,2,3,100,10934,10834,64178.75,2630.99,16401,19062,0.39,2858.2,2708.65,12720,0.0,543.5,497.0,0.5,0.67,0.5
farthest_package_first,3,3,100,6527,6456,57556.39,2031.3,11239,18156,0.54,2028.35,2104.64,12480,45.0,0.0,270.33,0.55,0.33,0.5
farthest_package_first,4,3,100,9196,9115,57935.88,2404.78,11885,18311,0.51,2381.87,2428.08,12600,173.78,138.5,227.0,0.67,0.5,0.5
farthest_package_first,5,3,100,11856,11748,62899.91,2856.36,15108,18447,0.41,2505.84,2650.23,12240,161.88,35.0,-10,0.56,0.42,-10
farthest_package_first,6,3,100,10505,10406,61598.15,2495.48,14373,18682,0.43,2736.68,2422.81,12600,32.09,259.67,2178.5,0.59,0.44,0.5
farthest_package_first,7,3,100,12360,12279,62005.69,2271.2,14976,18719,0.42,2785.07,2788.93,12600,44.0,139.0,2022.0,0.62,0.47,0.5
farthest_package_first,8,3,100,10565,10457,62928.87,2586.48,15192,18692,0.41,2666.64,2533.5,12480,235.5,177.0,309.0,0.62,0.5,0.5
farthest_package_first,9,3,100,13546,13428,68422.55,2681.72,19299,19596,0.34,3162.1,3101.25,12840,79.31,671.25,501.5,0.62,0.5,0.5
farthest_package_first,0,3,200,24990,24842,100463.59,6432.7,47850,35072,0.24,8379.39,8620.64,25200,288.11,210.55,329.25,0.53,0.48,0.5
farthest_package_first,1,3,200,26022,25899,101793.64,6335.12,49515,35099,0.24,8201.59,8171.93,25080,210.3,42.42,577.67,0.59,0.39,0.5
farthest_package_first,2,3,200,31229,31084,104241.93,8136.58,50757,35213,0.23,8909.8,8665.71,24960,57.67,80.14,457.0,0.58,0.48,0.5
farthest_package_first,3,3,200,30402,30255,96326.15,6280.9,45421,34318,0.25,8692.68,7980.45,24840,0.0,466.2,3432.0,0.5,0.53,0.5
farthest_package_first,4,3,200,40100,39969,110950.11,6452.52,56134,36484,0.22,10962.67,10503.47,25560,215.37,51.88,571.38,0.58,0.42,0.5
farthest_package_first,5,3,200,27348,27219,100467.96,6314.12,48222,34728,0.24,8300.65,8293.29,24840,560.57,117.0,453.0,0.61,0.5,0.5
farthest_package_first,6,3,200,30395,30254,100460.81,7806.99,48028,34710,0.24,8518.99,8361.54,24840,379.58,44.5,1137.5,0.58,0.5,0.5
farthest_package_first,7,3,200,26384,26251,99780.9,5810.8,48041,34892,0.24,8549.79,8282.07,25080,119.06,17.12,1107.25,0.59,0.42,0.5
farthest_package_first,8,3,200,33740,33605,101201.98,6031.22,48863,35157,0.24,8617.92,8814.6,25200,214.83,48.57,479.0,0.67,0.43,0.5
farthest_package_first,9,3,200,36975,36856,105388.14,6306.67,52437,35809,0.23,9245.4,9361.13,25440,81.0,896.88,392.0,0.58,0.5,0.56
farthest_package_first,0,3,500,70921,70758,186899.32,13954.83,125283,81232,0.22,24673.53,25197.21,63000,207.69,292.76,212.82,0.56,0.44,0.5
farthest_package_first,1,3,500,73394,73296,180660.13,14038.29,121264,79327,0.22,24886.0,23747.95,61680,23.5,98.55,289.33,0.53,0.39,0.5
farthest_package_first,2,3,500,74247,74080,190041.57,15682.28,127965,81791,0.21,25638.58,25425.15,63240,274.73,452.79,1348.58,0.58,0.46,0.5
farthest_package_first,3,3,500,61156,61071,179380.41,16075.43,119823,79167,0.22,23099.42,22931.61,61680,21.81,686.13,487.0,0.51,0.49,0.5
farthest_package_first,4,3,500,62086,61908,179562.18,14443.05,119816,79802,0.22,23037.4,23390.63,62280,297.33,77.3,1174.25,0.54,0.39,0.5
farthest_package_first,5,3,500,64690,64583,185427.02,16431.82,124162,80978,0.22,24865.69,25198.88,62880,350.0,1083.6,347.25,0.62,0.45,0.53
farthest_package_first,6,3,500,63184,63077,180764.25,16185.93,121099,80236,0.22,24691.91,24639.2,62640,341.89,41.05,190.22,0.6,0.4,0.5
farthest_package_first,7,3,500,69770,69598,187045.63,14908.34,125680,81249,0.22,25330.9,25131.0,63000,34.67,565.9,679.29,0.57,0.47,0.5
farthest_package_first,8,3,500,69319,69212,188369.79,16151.91,125440,81266,0.22,24924.16,25329.72,62880,143.62,702.61,506.85,0.56,0.43,0.5
farthest_package_first,9,3,500,65911,65751,184481.35,15418.85,122935,80291,0.22,23857.26,23783.39,62280,51.67,250.73,388.57,0.55,0.44,0.5
farthest_package_first,0,4,50,1843,1752,22652.56,2666.5,2994,8237,0.92,896.86,879.74,6000,0.0,-10,-10,0.5,-10,-10
farthest_package_first,1,4,50,2005,1920,27040.52,2555.4,3499,9385,0.89,973.67,1001.12,6720,79.6,214.33,-10,0.65,0.67,-10
farthest_package_first,2,4,50,1907,1827,25428.2,2669.4,3095,8629,0.93,926.12,901.28,6120,64.75,0.0,-10,0.56,0.33,-10
farthest_package_first,3,4,50,1818,1705,24513.68,2277.62,3068,8539,0.93,884.35,872.26,6120,0.0,35.0,-10,0.5,0.67,-10
farthest_package_first,4,4,50,1976,1876,22663.41,2663.82,3212,8351,0.87,889.65,878.96,6120,163.0,-10,-10,0.75,-10,-10
farthest_package_first,5,4,50,2451,2341,25963.23,2640.25,3480,8803,0.84,1022.79,1035.36,6240,68.6,-10,302.0,0.6,-10,0.5
farthest_package_first,6,4,50,1765,1675,26984.67,2172.82,3122,8786,0.94,885.21,890.56,6120,0.0,0.0,55.0,0.5,0.33,0.38
farthest_package_first,7,4,50,1825,1707,25532.87,2737.84,3243,8996,0.92,929.09,929.74,6480,223.75,100.5,243.5,0.75,0.5,0.38
farthest_package_first,8,4,50,2171,2033,25670.53,3099.96,3247,8774,0.9,954.39,918.88,6240,97.5,9.0,-10,0.75,0.5,-10
farthest_package_first,9,4,50,1910,1821,24080.67,2959.0,3133,8613,0.92,887.33,920.92,6240,0.0,13.0,721.0,0.5,0.5,0.5
farthest_package_first,0,4,100,9123,9026,52470.94,2646.48,11459,18134,0.53,2324.67,2336.31,12960,436.33,4175.0,1388.5,0.64,0.67,0.5
farthest_package_first,1,4,100,4306,4212,48311.49,2508.64,7016,17478,0.83,1712.3,1715.64,12720,177.71,262.0,72.33,0.64,0.48,0.33
farthest_package_first,2,4,100,5363,5253,48738.81,2630.99,8192,17163,0.7,1773.06,1704.02,12360,0.0,1287.5,102.25,0.5,0.67,0.31
farthest_package_first,3,4,100,3185,3100,45117.39,2031.3,5864,16801,0.96,1593.13,1587.84,12360,0.0,0.0,144.0,0.5,0.33,0.5
farthest_package_first,4,4,100,4304,4206,45284.05,2404.78,6934,16940,0.81,1668.72,1681.96,12480,37.78,146.0,227.0,0.61,0.5,0.5
farthest_package_first,5,4,100,4327,4185,46243.98,2856.36,6836,16797,0.82,1621.24,1633.36,12240,60.0,8.25,-10,0.56,0.42,-10
farthest_package_first,6,4,100,5683,5583,49300.75,2495.48,8332,17582,0.7,1878.94,1736.57,12720,21.36,344.67,100.5,0.59,0.67,0.38
farthest_package_first,7,4,100,6904,6818,49307.92,2271.2,9240,17223,0.62,1831.6,1861.7,12360,325.5,48.6,547.0,0.56,0.4,0.5
farthest_package_first,8,4,100,5330,5222,48667.82,2586.48,8072,17282,0.71,1766.45,1761.65,12480,12.75,1754.5,309.0,0.62,0.5,0.5
farthest_package_first,9,4,100,7325,7207,54154.53,2681.72,10073,17946,0.59,1878.0,1911.29,12600,182.31,163.25,524.0,0.58,0.5,0.38
farthest_package_first,0,4,200,18986,18841,78071.59,6432.7,33060,32725,0.33,5518.01,5639.05,25080,23.61,184.09,314.5,0.53,0.48,0.44
farthest_package_first,1,4,200,24245,24122,89523.05,6335.12,42224,33999,0.27,6552.2,6574.38,25200,233.3,195.75,222.33,0.61,0.42,0.42
farthest_package_first,2,4,200,22579,22434,80134.23,8136.58,34697,32584,0.31,5802.61,5627.28,24720,43.78,966.57,931.0,0.53,0.52,0.38
farthest_package_first,3,4,200,25047,24902,80932.38,6280.9,36313,32663,0.3,6723.64,6195.45,24720,682.73,499.6,340.75,0.59,0.53,0.31
farthest_package_first,4,4,200,33020,32889,93934.04,6452.52,44585,33961,0.25,8435.1,7913.66,24720,20.74,123.25,92.38,0.53,0.46,0.31
farthest_package_first,5,4,200,23927,23790,84853.37,6314.12,37950,32811,0.29,6204.57,6268.56,24480,14.21,226.0,3218.67,0.57,0.5,0.33
farthest_package_first,6,4,200,25856,25710,85512.68,7806.99,38564,32866,0.28,6541.22,6384.74,24480,256.11,25.25,1161.0,0.55,0.42,0.38
farthest_package_first,7,4,200,19384,19247,82499.5,5810.8,36695,32579,0.3,6171.63,5828.53,24480,90.06,0.0,219.5,0.59,0.33,0.31
farthest_package_first,8,4,200,26813,26678,84599.04,6031.22,38423,32910,0.29,6364.62,6586.31,24600,430.72,67.0,0.0,0.61,0.38,0.25
farthest_package_first,9,4,200,29987,29868,89713.16,6306.67,41810,33533,0.27,7079.36,7128.92,24720,100.21,15.12,199.25,0.58,0.38,0.38
farthest_package_first,0,4,500,61629,61465,164996.27,13954.83,110357,77272,0.23,20307.18,20723.37,61200,2.33,714.86,555.27,0.51,0.41,0.34
farthest_package_first,1,4,500,67682,67584,164432.84,14038.29,110411,77006,0.23,21974.37,20928.68,60960,15.67,308.36,92.22,0.53,0.42,0.31
farthest_package_first,2,4,500,65311,65147,171191.94,15682.28,114627,77901,0.23,22172.79,21932.9,61200,58.48,215.42,263.0,0.56,0.37,0.29
farthest_package_first,3,4,500,59139,59053,170158.05,16075.43,114674,77785,0.23,21738.51,21592.01,61200,67.32,31.47,56.83,0.58,0.4,0.29
farthest_package_first,4,4,500,55753,55571,160796.02,14443.05,108607,77822,0.24,20303.18,20592.52,62160,57.93,159.09,704.67,0.55,0.48,0.33
farthest_package_first,5,4,500,61186,61079,170422.97,16431.82,115113,79017,0.23,22231.51,22506.86,62400,63.09,541.0,226.5,0.59,0.48,0.41
farthest_package_first,6,4,500,55265,55156,158856.73,16185.93,106521,76759,0.24,20746.24,20669.3,61320,45.11,103.9,343.56,0.55,0.38,0.33
farthest_package_first,7,4,500,61216,61043,170793.11,14908.34,114894,77966,0.23,22205.75,21957.02,61320,58.33,106.83,36.71,0.53,0.39,0.36
farthest_package_first,8,4,500,64445,64338,174287.51,16151.91,116547,78678,0.23,21985.34,22351.86,61680,105.29,479.06,223.31,0.55,0.44,0.31
farthest_package_first,9,4,500,64106,63945,172355.67,15418.85,116011,78383,0.23,21844.13,21835.69,61560,53.52,63.73,956.57,0.57,0.38,0.36
closest_package_first,0,1,50,7399,7197,51737.79,2666.5,9050,11248,0.41,1129.98,1148.42,6120,155.0,-10,-10,1.0,-10,-10
closest_package_first,1,1,50,12630,12465,72293.4,2555.4,20911,15080,0.24,2066.55,2091.32,7920,236.1,996.0,-10,1.0,1.0,-10
closest_package_first,2,1,50,16284,16105,68714.35,2669.4,18128,14012,0.26,2343.33,2520.62,7200,284.12,175.0,-10,1.0,1.0,-10
closest_package_first,3,1,50,8977,8813,62617.33,2277.62,12441,12812,0.34,1517.67,1563.0,6600,83.0,26.0,-10,1.0,1.0,-10
closest_package_first,4,1,50,6337,6174,51410.8,2663.82,7968,11324,0.47,1086.12,1098.1,6240,16.0,-10,-10,1.0,-10,-10
closest_package_first,5,1,50,17926,17744,61939.03,2640.25,19151,13090,0.23,2687.14,2725.72,6960,13.6,-10,3220.0,1.0,-10,1.0
closest_package_first,6,1,50,10710,10536,72981.18,2172.82,20214,14564,0.24,2052.57,2202.66,7320,22.0,201.0,1257.5,1.0,1.0,1.0
closest_package_first,7,1,50,13311,13117,70297.26,2737.84,18952,14646,0.26,1979.08,1791.92,7680,96.5,1138.5,2321.0,1.0,1.0,1.0
closest_package_first,8,1,50,11195,10993,61323.96,3099.96,13209,12798,0.32,1638.91,1749.4,6720,96.5,44.0,-10,1.0,1.0,-10
closest_package_first,9,1,50,9175,8995,62338.44,2959.0,12669,13372,0.35,1518.5,1608.12,7200,20.67,207.0,211.0,1.0,1.0,1.0
closest_package_first,0,1,100,46122,45922,141024.71,2646.48,72706,29108,0.13,9245.38,8666.07,15120,629.67,173.0,2145.5,1.0,1.0,1.0
closest_package_first,1,1,100,37664,37482,140789.43,2508.64,72536,29532,0.14,8933.73,9129.33,15600,445.86,765.71,2097.0,1.0,1.0,1.0
closest_package_first,2,1,100,44395,44197,143914.16,2630.99,74111,28908,0.13,9920.23,9200.41,14640,561.5,178.0,2755.75,1.0,1.0,1.0
closest_package_first,3,1,100,34148,33984,132200.46,2031.3,66301,27978,0.14,7862.43,7823.88,14880,841.18,1097.0,1118.33,1.0,1.0,1.0
closest_package_first,4,1,100,36575,36399,129481.84,2404.78,63570,26740,0.14,7828.96,8274.34,13920,288.89,1213.5,377.0,1.0,1.0,1.0
closest_package_first,5,1,100,40689,40471,135090.67,2856.36,68402,27302,0.13,8698.51,8342.9,13920,413.88,1435.0,-10,1.0,1.0,-10
closest_package_first,6,1,100,41340,41157,141264.61,2495.48,72082,28762,0.13,8974.6,9813.62,14760,227.0,1753.0,189.0,1.0,1.0,1.0
closest_package_first,7,1,100,42066,41901,138580.06,2271.2,69429,28256,0.14,9332.32,9366.58,14520,656.5,1838.6,207.0,1.0,1.0,1.0
closest_package_first,8,1,100,39354,39145,138119.64,2586.48,69012,27492,0.13,8563.16,8493.95,13800,593.25,47.0,4073.0,1.0,1.0,1.0
closest_package_first,9,1,100,47827,47620,153502.18,2681.72,80416,30456,0.13,10935.68,10783.53,15240,535.77,1634.25,1715.0,1.0,1.0,1.0
