no_steps,drone_travel_distance,utilization
24650,153321.5963313423,0.10597701149425287
26191,159717.4153637945,0.10381428735061662
25327,156897.23050694884,0.10557902633553125
25623,157126.83913203244,0.10433985091519338
27024,156482.80208377648,0.09848653049141504
25344,156846.96556582113,0.10529776936026936
24826,156701.84754730508,0.10754182443137571
25186,156019.87321365334,0.1054620291696445
24784,158373.78709513746,0.10884038089089736
24538,156093.95200471877,0.10814518977368436
