strategy,scenario_id,drone_capacity,no_customers,total_time,package_delivery_time,drone_travel_distance,truck_travel_distance,total_cluster_time,total_active_time,utilization,avg_package_wait_time,avg_customer_wait_time,total_delay_time,avg_span_2,avg_span_3,avg_span_4,avg_nodropoffs_2,avg_nodropoffs_3,avg_nodropoffs_4,no_preventions
most_packages_first,2,1,500,21985,21780,295711.13,15682.28,38096,104062,0.91,9837.33,10131.39,75120,1860.04,2027.16,2542.0,1.0,1.0,1.0,325
most_packages_first,3,1,500,18814,18603,275217.52,16075.43,35333,97122,0.92,9142.53,9288.71,70200,1350.11,2024.0,2565.17,1.0,1.0,1.0,276
most_packages_first,4,1,500,19917,19699,288154.92,14443.05,37780,103082,0.91,9607.89,10016.47,74880,1744.05,1907.7,2354.83,1.0,1.0,1.0,312
most_packages_first,5,1,500,20122,19987,280434.11,16431.82,36036,99086,0.92,9351.28,9709.36,71640,1865.39,1720.1,1713.25,1.0,1.0,1.0,278
most_packages_first,6,1,500,19971,19834,279465.86,16185.93,36702,101210,0.92,9541.42,9930.54,73920,1605.68,2065.52,1754.44,1.0,1.0,1.0,297
most_packages_first,7,1,500,21420,21204,299165.06,14908.34,38465,104530,0.91,9892.62,10177.21,75240,1677.76,2415.07,2590.86,1.0,1.0,1.0,316
most_packages_first,8,1,500,20394,20257,296996.25,16151.91,37890,103852,0.91,9800.46,10239.32,74760,2070.77,2299.56,1832.62,1.0,1.0,1.0,324
most_packages_first,9,1,500,20586,20396,286284.17,15418.85,37134,101838,0.91,9522.03,9850.24,73800,2023.1,1948.81,2231.43,1.0,1.0,1.0,295
most_packages_first,0,2,50,2123,1921,32320.95,2666.5,3403,9200,0.9,907.57,921.56,6000,0.0,-10,-10,0.5,-10,-10,0
most_packages_first,1,2,50,2127,1966,43247.25,2555.4,3661,10639,0.97,940.02,1115.52,6360,0.0,786.67,-10,0.5,0.67,-10,0
most_packages_first,2,2,50,2232,2053,39437.57,2669.4,3566,10024,0.94,915.17,1032.78,6120,0.0,518.0,-10,0.5,0.67,-10,0
most_packages_first,3,2,50,1960,1796,36563.4,2277.62,3507,9742,0.93,908.56,974.26,6120,0.0,977.0,-10,0.5,0.67,-10,0
most_packages_first,4,2,50,1843,1698,30945.58,2663.82,3231,9055,0.93,884.6,911.16,6000,0.0,-10,-10,0.5,-10,-10,0
most_packages_first,5,2,50,2542,2360,36240.18,2640.25,3607,9703,0.9,995.41,1105.26,6120,0.0,-10,0.0,0.5,-10,0.5,0
most_packages_first,6,2,50,2153,1976,42352.87,2172.82,3867,10555,0.91,946.77,1085.48,6360,0.0,568.0,246.0,0.5,0.67,0.5,0
most_packages_first,7,2,50,2245,2098,41470.92,2737.84,4026,10584,0.88,940.2,1113.06,6480,0.0,955.0,70.5,0.5,0.67,0.5,0
most_packages_first,8,2,50,2211,2009,38376.35,3099.96,3580,10037,0.93,960.04,1044.68,6240,0.0,705.5,-10,0.5,0.67,-10,0
most_packages_first,9,2,50,2233,2053,37526.8,2959.0,3659,10071,0.92,910.22,1034.86,6360,0.0,473.5,0.0,0.5,0.67,0.5,0
most_packages_first,0,2,100,4249,4089,78953.23,2646.48,6956,20177,0.97,1715.39,1996.08,12360,0.0,2657.0,623.5,0.5,0.67,0.5,0
most_packages_first,1,2,100,3865,3716,79050.13,2508.64,7229,21007,0.97,1741.53,2122.59,13200,0.0,2199.57,488.0,0.5,0.67,0.5,0
most_packages_first,2,2,100,3989,3791,80517.6,2630.99,7206,20688,0.96,1733.54,1995.87,12720,0.0,2126.0,643.75,0.5,0.67,0.5,0
most_packages_first,3,2,100,3593,3469,74303.42,2031.3,6827,19947,0.97,1663.46,1952.46,12600,0.0,2121.0,283.33,0.5,0.67,0.5,0
most_packages_first,4,2,100,3815,3687,72354.01,2404.78,6740,19508,0.96,1652.29,1859.29,12360,0.0,2564.5,350.0,0.5,0.67,0.5,0
most_packages_first,5,2,100,3902,3738,75905.31,2856.36,7029,19982,0.95,1727.58,1943.54,12480,0.0,2258.5,-10,0.5,0.67,-10,0
most_packages_first,6,2,100,4073,3893,80480.96,2495.48,7274,20566,0.94,1651.13,1933.04,12600,0.0,1682.33,342.5,0.5,0.67,0.5,0
most_packages_first,7,2,100,4244,4092,78920.7,2271.2,7184,20529,0.95,1748.26,2034.83,12720,0.0,1628.4,207.0,0.5,0.67,0.5,0
most_packages_first,8,2,100,3962,3753,77228.94,2586.48,6941,19996,0.96,1698.7,1899.17,12360,0.0,2366.5,0.0,0.5,0.67,0.5,0
most_packages_first,9,2,100,4069,3892,85313.14,2681.72,7299,21161,0.97,1765.61,2084.98,12720,0.0,1728.25,594.5,0.5,0.67,0.5,0
most_packages_first,0,2,200,6678,6488,102098.71,6432.7,12317,35840,0.97,3195.04,3482.59,25800,0.0,1608.64,305.5,0.5,0.67,0.5,1
most_packages_first,1,2,200,6746,6582,105693.29,6335.12,12579,36207,0.96,3195.32,3466.41,25800,0.0,1923.25,374.0,0.5,0.67,0.5,2
most_packages_first,2,2,200,6878,6693,99816.56,8136.58,12132,34896,0.96,3227.49,3434.83,25080,0.0,1532.14,286.5,0.5,0.67,0.5,0
most_packages_first,3,2,200,7327,7125,96781.62,6280.9,12068,34598,0.96,3208.37,3296.4,25080,0.0,1578.8,379.5,0.5,0.67,0.5,2
most_packages_first,4,2,200,8270,8092,110201.43,6452.52,13089,36769,0.94,3338.37,3685.93,25920,0.0,1887.5,527.62,0.5,0.67,0.5,12
most_packages_first,5,2,200,6852,6665,98143.56,6314.12,12206,34264,0.94,3139.55,3290.51,24600,0.0,1417.5,126.0,0.5,0.67,0.5,2
most_packages_first,6,2,200,7335,7159,98168.82,7806.99,12044,34377,0.95,3188.66,3363.43,24720,0.0,1788.25,279.5,0.5,0.67,0.5,2
most_packages_first,7,2,200,6841,6670,101171.53,5810.8,12314,35383,0.96,3111.88,3372.66,25440,0.0,1620.38,287.5,0.5,0.67,0.5,0
most_packages_first,8,2,200,7226,7036,100530.21,6031.22,12228,34975,0.95,3133.56,3336.08,25080,0.0,1221.43,318.5,0.5,0.67,0.5,4
most_packages_first,9,2,200,7601,7421,105110.1,6306.67,12471,35780,0.96,3176.47,3441.57,25440,0.0,1420.88,327.75,0.5,0.67,0.5,4
most_packages_first,0,2,500,16206,16008,164595.75,13954.83,28302,79859,0.94,7237.93,7594.22,63840,0.0,1639.05,313.36,0.5,0.67,0.5,63
most_packages_first,1,2,500,16501,16377,158285.55,14038.29,27565,77837,0.94,7360.7,7391.06,62400,0.0,1119.18,271.33,0.5,0.67,0.5,47
most_packages_first,2,2,500,16187,15990,164871.94,15682.28,28322,79782,0.94,7371.64,7562.34,63720,0.0,1455.58,359.08,0.5,0.67,0.5,59
most_packages_first,3,2,500,15081,14878,156922.18,16075.43,27511,77800,0.94,7266.85,7359.89,62520,0.0,1419.53,260.5,0.5,0.67,0.5,42
most_packages_first,4,2,500,15140,14931,162337.99,14443.05,28315,80017,0.94,7241.2,7525.72,64200,0.0,1389.65,319.33,0.5,0.67,0.5,64
most_packages_first,5,2,500,15647,15512,158121.19,16431.82,27770,78761,0.95,7259.56,7521.12,63360,0.0,1277.3,230.38,0.5,0.67,0.5,27
most_packages_first,6,2,500,15183,15057,157506.7,16185.93,27782,78908,0.95,7319.5,7587.74,63600,0.0,1538.05,229.89,0.5,0.67,0.5,34
most_packages_first,7,2,500,15951,15735,168068.6,14908.34,28711,80826,0.94,7492.66,7675.75,64440,0.0,1661.3,390.0,0.5,0.67,0.5,58
most_packages_first,8,2,500,15351,15214,165768.88,16151.91,28162,79888,0.95,7351.77,7644.45,63720,0.0,1672.89,254.92,0.5,0.67,0.5,51
most_packages_first,9,2,500,15741,15551,161734.71,15418.85,28115,79729,0.95,7330.46,7554.52,63960,0.0,1413.77,355.29,0.5,0.67,0.5,54
most_packages_first,0,3,50,1785,1639,27113.78,2666.5,3144,8681,0.92,858.06,871.06,6000,0.0,-10,-10,0.5,-10,-10,0
most_packages_first,1,3,50,1781,1630,30470.8,2555.4,3227,9250,0.96,818.64,954.74,6240,132.8,0.0,-10,0.6,0.33,-10,0
most_packages_first,2,3,50,2165,2000,32777.82,2669.4,3390,9363,0.92,849.38,955.02,6120,28.75,0.0,-10,0.56,0.33,-10,0
most_packages_first,3,3,50,1976,1812,28344.44,2277.62,3338,8803,0.88,823.51,880.7,6000,0.0,0.0,-10,0.5,0.33,-10,0
most_packages_first,4,3,50,1781,1618,26955.03,2663.82,3188,8660,0.91,840.1,864.88,6000,0.0,-10,-10,0.5,-10,-10,0
most_packages_first,5,3,50,2499,2331,28527.34,2640.25,3520,9055,0.86,928.07,1034.46,6240,0.8,-10,343.0,0.6,-10,0.5,0
most_packages_first,6,3,50,2015,1838,33809.34,2172.82,3542,9585,0.9,847.33,974.0,6240,0.0,0.0,963.0,0.5,0.33,0.5,0
most_packages_first,7,3,50,2123,1976,33120.23,2737.84,3584,9514,0.88,822.48,972.78,6240,0.0,0.0,669.0,0.5,0.33,0.5,0
most_packages_first,8,3,50,2119,1917,28310.28,3099.96,3304,8796,0.89,852.32,924.04,6000,0.0,0.0,-10,0.5,0.33,-10,0
most_packages_first,9,3,50,2040,1900,28142.49,2959.0,3340,8897,0.89,813.95,923.44,6120,0.0,0.0,337.0,0.5,0.33,0.5,0
most_packages_first,0,3,100,3812,3640,59491.67,2646.48,6440,18238,0.94,1525.21,1764.9,12360,69.39,0.0,2312.5,0.53,0.33,0.5,0
most_packages_first,1,3,100,3534,3378,59542.72,2508.64,6573,18232,0.92,1438.17,1746.6,12360,0.0,0.0,1504.0,0.5,0.33,0.5,0
most_packages_first,2,3,100,3524,3344,61068.1,2630.99,6523,18513,0.95,1511.27,1753.88,12480,0.0,0.0,2007.5,0.5,0.33,0.5,0
most_packages_first,3,3,100,3226,3111,53594.01,2031.3,6054,17648,0.97,1456.25,1704.77,12360,0.0,0.0,1586.33,0.5,0.33,0.5,0
most_packages_first,4,3,100,3617,3447,54702.25,2404.78,6130,17514,0.95,1469.04,1646.02,12120,0.0,0.0,2116.0,0.5,0.33,0.5,0
most_packages_first,5,3,100,3474,3314,56181.08,2856.36,6323,17668,0.93,1502.71,1682.29,12120,238.62,0.0,-10,0.56,0.33,-10,0
most_packages_first,6,3,100,3633,3455,59870.87,2495.48,6492,18272,0.94,1470.24,1716.3,12360,77.09,0.0,1571.0,0.55,0.33,0.5,0
most_packages_first,7,3,100,3752,3615,57663.78,2271.2,6312,17814,0.94,1479.81,1711.63,12120,0.0,0.0,1069.0,0.5,0.33,0.5,0
most_packages_first,8,3,100,3527,3321,58474.31,2586.48,6268,18017,0.96,1499.06,1669.38,12240,245.25,0.0,442.0,0.56,0.33,0.5,0
most_packages_first,9,3,100,3605,3426,61992.95,2681.72,6510,18601,0.95,1526.42,1792.47,12480,252.62,0.0,933.0,0.58,0.33,0.5,0
most_packages_first,0,3,200,6178,5980,77094.07,6432.7,11307,32044,0.94,2837.33,3076.05,24480,0.0,0.0,1785.25,0.5,0.33,0.5,0
most_packages_first,1,3,200,6076,5927,78514.0,6335.12,11134,32193,0.96,2836.91,3053.97,24480,1.04,0.0,1322.67,0.52,0.33,0.5,0
most_packages_first,2,3,200,6393,6208,74926.64,8136.58,11160,31710,0.95,2888.71,3066.41,24360,61.83,0.0,1833.5,0.53,0.33,0.5,0
most_packages_first,3,3,200,6739,6537,73783.44,6280.9,11207,31839,0.95,2941.68,3022.9,24600,103.45,0.0,1849.75,0.55,0.33,0.5,0
most_packages_first,4,3,200,7094,6916,81625.47,6452.52,11615,33216,0.95,2967.84,3277.35,25200,62.37,0.0,1887.5,0.55,0.33,0.5,0
most_packages_first,5,3,200,6108,5921,73431.15,6314.12,10830,31568,0.97,2831.89,2968.38,24360,0.0,0.0,1487.33,0.5,0.33,0.5,0
most_packages_first,6,3,200,6610,6429,73742.34,7806.99,11000,31586,0.96,2892.5,3049.11,24360,81.42,0.0,1050.5,0.53,0.33,0.5,0
most_packages_first,7,3,200,6277,6104,75325.38,5810.8,11057,31867,0.96,2798.66,3025.82,24480,0.0,0.0,1820.25,0.5,0.33,0.5,0
most_packages_first,8,3,200,6595,6396,76134.75,6031.22,11299,31719,0.94,2849.18,3020.25,24240,0.0,0.0,1178.5,0.5,0.33,0.5,0
most_packages_first,9,3,200,6858,6688,78016.43,6306.67,11310,32253,0.95,2884.75,3109.14,24600,105.0,0.0,1808.0,0.53,0.33,0.5,0
most_packages_first,0,3,500,14700,14504,123078.17,13954.83,25916,73739,0.95,6632.57,6944.71,61800,54.18,0.0,1304.55,0.54,0.33,0.5,13
most_packages_first,1,3,500,15241,15113,118045.54,14038.29,25414,72896,0.96,6893.98,6907.85,61440,81.82,0.0,1127.22,0.53,0.33,0.5,7
most_packages_first,2,3,500,14802,14614,124236.55,15682.28,25786,73609,0.95,6789.19,6950.03,61560,32.13,0.0,1446.0,0.51,0.33,0.5,9
most_packages_first,3,3,500,14179,13976,117268.48,16075.43,25574,72453,0.94,6853.73,6929.58,61080,79.76,0.0,1782.0,0.54,0.33,0.5,3
most_packages_first,4,3,500,13759,13550,121424.45,14443.05,25497,73466,0.96,6556.42,6802.8,61680,74.17,0.0,1348.75,0.52,0.33,0.5,8
most_packages_first,5,3,500,14250,14118,118858.06,16431.82,25308,72736,0.96,6651.91,6885.87,61200,99.97,0.0,1176.75,0.53,0.33,0.5,1
most_packages_first,6,3,500,14038,13909,118895.03,16185.93,25606,72835,0.95,6821.81,7057.95,61320,23.26,0.0,897.67,0.52,0.33,0.5,0
most_packages_first,7,3,500,14664,14448,125711.13,14908.34,25933,73285,0.94,6830.0,6968.02,61080,54.87,0.0,1594.29,0.52,0.33,0.5,12
most_packages_first,8,3,500,14218,14088,124388.84,16151.91,25986,74000,0.95,6744.1,7004.25,61920,75.44,0.0,1278.0,0.53,0.33,0.5,4
most_packages_first,9,3,500,14273,14083,121121.9,15418.85,25562,72612,0.95,6767.05,6948.83,60840,0.0,0.0,1463.71,0.5,0.33,0.5,7
most_packages_first,0,4,50,1943,1741,22330.36,2666.5,3102,8207,0.88,824.92,837.26,6000,0.0,-10,-10,0.5,-10,-10,0
most_packages_first,1,4,50,2033,1868,26881.79,2555.4,3345,8774,0.87,789.48,911.36,6120,66.0,0.0,-10,0.55,0.33,-10,0
most_packages_first,2,4,50,1967,1810,27547.0,2669.4,3080,8720,0.94,787.0,875.32,6000,0.0,0.0,-10,0.5,0.33,-10,0
most_packages_first,3,4,50,1818,1673,24507.27,2277.62,3137,8422,0.89,786.0,839.44,6000,0.0,0.0,-10,0.5,0.33,-10,0
most_packages_first,4,4,50,1925,1780,21813.76,2663.82,3246,8148,0.84,812.71,836.4,6000,0.0,-10,-10,0.5,-10,-10,0
most_packages_first,5,4,50,2520,2352,25374.59,2640.25,3482,8503,0.81,861.86,957.58,6000,0.0,-10,0.0,0.5,-10,0.25,0
most_packages_first,6,4,50,1907,1736,28646.19,2172.82,3355,8831,0.88,772.11,882.24,6000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,7,4,50,1804,1630,26692.86,2737.84,3121,8636,0.92,739.45,864.1,6000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,8,4,50,1969,1782,25735.09,3099.96,3191,8543,0.89,818.93,886.64,6000,0.0,0.0,-10,0.5,0.33,-10,0
most_packages_first,9,4,50,1967,1787,25522.39,2959.0,3277,8521,0.87,763.07,862.38,6000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,0,4,100,3603,3467,48714.5,2646.48,5974,17163,0.96,1434.76,1646.82,12360,196.33,0.0,0.0,0.58,0.33,0.25,0
most_packages_first,1,4,100,3268,3119,51376.32,2508.64,6072,17068,0.94,1316.49,1573.74,12000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,2,4,100,3217,3050,49233.06,2630.99,6030,16980,0.94,1377.32,1590.37,12120,198.67,0.0,0.0,0.58,0.33,0.25,0
most_packages_first,3,4,100,3044,2945,44594.01,2031.3,5763,16394,0.95,1329.25,1539.39,12000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,4,4,100,3395,3225,46953.74,2404.78,6066,16629,0.91,1382.35,1539.3,12000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,5,4,100,3184,3041,47216.63,2856.36,5815,16656,0.95,1402.48,1558.29,12000,0.0,0.0,-10,0.5,0.33,-10,0
most_packages_first,6,4,100,3267,3108,50357.66,2495.48,5934,16970,0.95,1342.98,1548.7,12000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,7,4,100,3406,3305,47060.83,2271.2,5969,16759,0.94,1397.27,1607.67,12120,251.12,0.0,0.0,0.56,0.33,0.25,0
most_packages_first,8,4,100,3374,3180,50599.95,2586.48,5864,16992,0.97,1400.57,1552.12,12000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,9,4,100,3331,3154,52689.11,2681.72,6112,17198,0.94,1381.76,1591.47,12000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,0,4,200,5802,5623,62321.39,6432.7,10660,30100,0.94,2694.41,2898.23,24000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,1,4,200,6030,5882,66895.65,6335.12,11167,31158,0.93,2784.55,2978.11,24600,371.48,0.0,0.0,0.61,0.33,0.25,0
most_packages_first,2,4,200,6068,5881,62261.11,8136.58,10779,30098,0.93,2783.5,2937.31,24000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,3,4,200,6260,6058,62085.96,6280.9,10672,30077,0.94,2804.74,2873.7,24000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,4,4,200,6616,6443,68489.53,6452.52,10779,30840,0.95,2735.47,2996.38,24120,42.0,0.0,0.0,0.53,0.33,0.25,0
most_packages_first,5,4,200,5954,5771,60364.88,6314.12,10664,29914,0.94,2764.87,2889.07,24000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,6,4,200,6235,6068,63042.55,7806.99,10680,30173,0.94,2805.07,2943.42,24000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,7,4,200,6238,6070,63055.36,5810.8,10877,30291,0.93,2697.05,2900.64,24120,35.56,0.0,0.0,0.53,0.33,0.25,0
most_packages_first,8,4,200,6479,6289,62731.64,6031.22,10840,30387,0.93,2746.53,2900.03,24240,60.67,0.0,0.0,0.56,0.33,0.25,0
most_packages_first,9,4,200,6514,6327,64515.25,6306.67,10660,30318,0.95,2717.85,2908.36,24000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,0,4,500,14120,13924,102756.75,13954.83,24912,70664,0.95,6359.89,6641.19,60720,105.95,7.29,0.0,0.55,0.35,0.25,3
most_packages_first,1,4,500,15027,14903,98406.69,14038.29,25399,70356,0.92,6921.67,6916.38,60840,164.5,0.0,0.0,0.56,0.33,0.25,0
most_packages_first,2,4,500,14616,14423,103013.8,15682.28,25580,70801,0.92,6754.78,6894.95,60840,113.52,8.79,0.0,0.56,0.35,0.25,0
most_packages_first,3,4,500,13335,13132,97872.82,16075.43,24347,69697,0.95,6582.97,6647.0,60240,13.7,0.0,0.0,0.53,0.33,0.25,0
most_packages_first,4,4,500,13439,13230,101361.68,14443.05,24762,70527,0.95,6336.47,6559.49,60720,76.74,15.04,0.0,0.55,0.36,0.25,2
most_packages_first,5,4,500,13985,13850,99997.24,16431.82,24794,70157,0.94,6546.57,6767.16,60480,146.27,0.0,0.0,0.56,0.33,0.25,0
most_packages_first,6,4,500,13764,13638,99037.71,16185.93,24938,69562,0.93,6558.65,6766.32,60000,0.0,0.0,0.0,0.5,0.33,0.25,0
most_packages_first,7,4,500,13934,13718,103225.03,14908.34,24970,70114,0.94,6558.06,6666.77,60120,33.5,0.0,0.0,0.51,0.33,0.25,1
most_packages_first,8,4,500,13845,13708,101018.82,16151.91,24926,70139,0.94,6548.24,6777.52,60360,54.04,0.0,0.0,0.53,0.33,0.25,0
most_packages_first,9,4,500,14008,13818,99824.47,15418.85,24574,69901,0.95,6540.76,6702.9,60240,60.6,0.0,0.0,0.52,0.33,0.25,0
